"","Robos_vivienda","Robos_personas"
"32612",156,1609
"32613",53,926
"32614",156,1609
"32615",53,926
"32616",156,1609
"32617",156,1609
"32618",21,1094
"32619",53,926
"32620",156,1609
"32621",88,1055
"32622",156,1609
"32623",53,926
"32624",53,926
"32625",156,1609
"32626",156,1609
"32627",53,926
"32628",156,1609
"32629",156,1609
"32630",53,926
"32631",156,1609
"32632",156,1609
"32633",156,1609
"32634",156,1609
"32635",156,1609
"32636",156,1609
"32637",88,1055
"32638",156,1609
"32639",156,1609
"32640",156,1609
"32641",21,1094
"32642",156,1609
"32643",156,1609
"32644",156,1609
"32645",156,1609
"32646",53,926
"32647",88,1055
"32648",156,1609
"32649",53,926
"32650",239,2612
"32651",273,2652
"32652",57,985
"32653",53,926
"32654",53,926
"32655",53,926
"32656",156,1609
"32657",53,926
"32658",156,1609
"32659",156,1609
"32660",57,985
"32661",156,1609
"32662",53,926
"32663",156,1609
"32664",156,1609
"32665",233,2337
"32666",273,2652
"32667",88,1055
"32668",156,1609
"32669",101,1202
"32670",156,1609
"32671",53,926
"32672",273,2652
"32673",53,926
"32674",156,1609
"32675",239,2612
"32676",53,926
"32677",53,926
"32678",53,926
"32679",156,1609
"32680",105,1440
"32681",156,1609
"32682",156,1609
"32683",156,1609
"32684",53,926
"32685",156,1609
"32686",156,1609
"32687",156,1609
"32688",53,926
"32689",156,1609
"32690",156,1609
"32691",156,1609
"32692",156,1609
"32693",105,1440
"32694",156,1609
"32695",156,1609
"32696",156,1609
"32697",156,1609
"32698",101,1202
"32699",53,926
"32700",156,1609
"32701",105,1440
"32702",88,1055
"32703",156,1609
"32704",156,1609
"32705",53,926
"32706",53,926
"32707",156,1609
"32708",156,1609
"32709",156,1609
"32710",53,926
"32711",105,1440
"32712",156,1609
"32713",156,1609
"32714",156,1609
"32715",239,2612
"32716",156,1609
"32717",156,1609
"32718",156,1609
"32719",156,1609
"32720",156,1609
"32721",53,926
"32722",53,926
"32723",156,1609
"32724",53,926
"32725",53,926
"32726",53,926
"32727",233,2337
"32728",53,926
"32729",233,2337
"32730",105,1440
"32731",239,2612
"32732",88,1055
"32733",88,1055
"32734",53,926
"32735",53,926
"32736",53,926
"32737",53,926
"32738",156,1609
"32739",53,926
"32740",53,926
"32741",53,926
"32742",53,926
"32743",53,926
"32744",53,926
"32745",53,926
"32746",53,926
"32747",53,926
"32748",156,1609
"32749",156,1609
"32750",88,1055
"32751",88,1055
"32752",273,2652
"32753",88,1055
"32754",88,1055
"32755",8,201
"32756",88,1055
"32757",88,1055
"32758",101,1202
"32759",105,1440
"32760",53,926
"32761",239,2612
"32762",156,1609
"32763",156,1609
"32764",156,1609
"32765",156,1609
"32766",105,1440
"32767",156,1609
"32768",156,1609
"32769",156,1609
"32770",156,1609
"32771",156,1609
"32772",53,926
"32773",239,2612
"32774",42,524
"32775",41,543
"32776",156,1609
"32777",156,1609
"32778",156,1609
"32779",156,1609
"32780",156,1609
"32781",156,1609
"32782",156,1609
"32783",156,1609
"32784",156,1609
"32785",156,1609
"32786",156,1609
"32787",156,1609
"32788",156,1609
"32789",156,1609
"32790",156,1609
"32791",156,1609
"32792",156,1609
"32793",156,1609
"32794",156,1609
"32795",156,1609
"32796",156,1609
"32797",156,1609
"32798",156,1609
"32799",156,1609
"32800",156,1609
"32801",156,1609
"32802",156,1609
"32803",88,1055
"32804",53,926
"32805",88,1055
"32806",88,1055
"32807",53,926
"32808",53,926
"32809",53,926
"32810",239,2612
"32811",239,2612
"32812",105,1440
"32813",239,2612
"32814",239,2612
"32815",233,2337
"32816",239,2612
"32817",53,926
"32818",156,1609
"32819",156,1609
"32820",156,1609
"32821",156,1609
"32822",156,1609
"32823",156,1609
"32824",156,1609
"32825",88,1055
"32826",156,1609
"32827",21,1094
"32828",239,2612
"32829",156,1609
"32830",88,1055
"32831",156,1609
"32832",233,2337
"32833",156,1609
"32834",105,1440
"32835",273,2652
"32836",273,2652
"32837",273,2652
"32838",156,1609
"32839",156,1609
"32840",156,1609
"32841",156,1609
"32842",156,1609
"32843",101,1202
"32844",239,2612
"32845",233,2337
"32846",156,1609
"32847",156,1609
"32848",156,1609
"32849",156,1609
"32850",156,1609
"32851",88,1055
"32852",156,1609
"32853",156,1609
"32854",239,2612
"32855",101,1202
"32856",273,2652
"32857",156,1609
"32858",156,1609
"32859",156,1609
"32860",156,1609
"32861",156,1609
"32862",156,1609
"32863",156,1609
"32864",156,1609
"32865",156,1609
"32866",156,1609
"32867",88,1055
"32868",233,2337
"32869",156,1609
"32870",156,1609
"32871",156,1609
"32872",156,1609
"32873",156,1609
"32874",156,1609
"32875",156,1609
"32876",156,1609
"32877",156,1609
"32878",156,1609
"32879",156,1609
"32880",233,2337
"32881",21,1094
"32882",21,1094
"32883",88,1055
"32884",239,2612
"32885",239,2612
"32886",105,1440
"32887",105,1440
"32888",105,1440
"32889",233,2337
"32890",233,2337
"32891",233,2337
"32892",233,2337
"32893",233,2337
"32894",233,2337
"32895",273,2652
"32896",156,1609
"32897",21,1094
"32898",88,1055
"32899",156,1609
"32900",156,1609
"32901",156,1609
"32902",156,1609
"32903",156,1609
"32904",156,1609
"32905",156,1609
"32906",156,1609
"32907",156,1609
"32908",156,1609
"32909",156,1609
"32910",156,1609
"32911",156,1609
"32912",156,1609
"32913",156,1609
"32914",156,1609
"32915",239,2612
"32916",233,2337
"32917",233,2337
"32918",156,1609
"32919",156,1609
"32920",21,1094
"32921",88,1055
"32922",53,926
"32923",53,926
"32924",105,1440
"32925",105,1440
"32926",233,2337
"32927",273,2652
"32928",273,2652
"32929",273,2652
"32930",57,985
"32931",156,1609
"32932",156,1609
"32933",273,2652
"32934",273,2652
"32935",41,543
"32936",156,1609
"32937",156,1609
"32938",156,1609
"32939",233,2337
"32940",64,1433
"32941",233,2337
"32942",233,2337
"32943",156,1609
"32944",156,1609
"32945",233,2337
"32946",156,1609
"32947",156,1609
"32948",156,1609
"32949",233,2337
"32950",21,1094
"32951",88,1055
"32952",53,926
"32953",53,926
"32954",53,926
"32955",105,1440
"32956",105,1440
"32957",105,1440
"32958",105,1440
"32959",105,1440
"32960",239,2612
"32961",105,1440
"32962",239,2612
"32963",239,2612
"32964",233,2337
"32965",233,2337
"32966",233,2337
"32967",233,2337
"32968",233,2337
"32969",233,2337
"32970",273,2652
"32971",239,2612
"32972",156,1609
"32973",156,1609
"32974",156,1609
"32975",156,1609
"32976",156,1609
"32977",156,1609
"32978",156,1609
"32979",156,1609
"32980",156,1609
"32981",156,1609
"32982",156,1609
"32983",156,1609
"32984",53,926
"32985",88,1055
"32986",53,926
"32987",53,926
"32988",53,926
"32989",53,926
"32990",88,1055
"32991",105,1440
"32992",105,1440
"32993",239,2612
"32994",8,201
"32995",41,543
"32996",273,2652
"32997",273,2652
"32998",239,2612
"32999",239,2612
"33000",156,1609
"33001",156,1609
"33002",156,1609
"33003",156,1609
"33004",156,1609
"33005",156,1609
"33006",156,1609
"33007",156,1609
"33008",105,1440
"33009",105,1440
"33010",88,1055
"33011",101,1202
"33012",101,1202
"33013",156,1609
"33014",239,2612
"33015",156,1609
"33016",156,1609
"33017",105,1440
"33018",57,985
"33019",239,2612
"33020",156,1609
"33021",105,1124
"33022",156,1609
"33023",156,1609
"33024",156,1609
"33025",156,1609
"33026",156,1609
"33027",156,1609
"33028",105,1124
"33029",156,1609
"33030",156,1609
"33031",156,1609
"33032",233,2337
"33033",156,1609
"33034",156,1609
"33035",156,1609
"33036",41,543
"33037",273,2652
"33038",233,2337
"33039",233,2337
"33040",101,1202
"33041",41,543
"33042",273,2652
"33043",273,2652
"33044",239,2612
"33045",92,875
"33046",239,2612
"33047",239,2612
"33048",101,1202
"33049",156,1609
"33050",101,1202
"33051",156,1609
"33052",105,1440
"33053",53,926
"33054",233,2337
"33055",156,1609
"33056",156,1609
"33057",156,1609
"33058",156,1609
"33059",156,1609
"33060",156,1609
"33061",156,1609
"33062",21,1094
"33063",156,1609
"33064",156,1609
"33065",156,1609
"33066",156,1609
"33067",156,1609
"33068",88,1055
"33069",156,1609
"33070",156,1609
"33071",156,1609
"33072",156,1609
"33073",156,1609
"33074",88,1055
"33075",156,1609
"33076",156,1609
"33077",156,1609
"33078",156,1609
"33079",156,1609
"33080",156,1609
"33081",156,1609
"33082",156,1609
"33083",156,1609
"33084",156,1609
"33085",156,1609
"33086",156,1609
"33087",156,1609
"33088",156,1609
"33089",156,1609
"33090",156,1609
"33091",156,1609
"33092",156,1609
"33093",156,1609
"33094",156,1609
"33095",156,1609
"33096",156,1609
"33097",156,1609
"33098",156,1609
"33099",156,1609
"33100",156,1609
"33101",156,1609
"33102",156,1609
"33103",156,1609
"33104",156,1609
"33105",156,1609
"33106",156,1609
"33107",156,1609
"33108",156,1609
"33109",21,1094
"33110",53,926
"33111",88,1055
"33112",88,1055
"33113",88,1055
"33114",105,1440
"33115",239,2612
"33116",233,2337
"33117",233,2337
"33118",233,2337
"33119",273,2652
"33120",156,1609
"33121",156,1609
"33122",233,2337
"33123",156,1609
"33124",156,1609
"33125",41,543
"33126",71,773
"33127",156,1609
"33128",156,1609
"33129",156,1609
"33130",156,1609
"33131",156,1609
"33132",156,1609
"33133",21,1094
"33134",53,926
"33135",239,2612
"33136",233,2337
"33137",233,2337
"33138",21,1094
"33139",156,1609
"33140",156,1609
"33141",233,2337
"33142",156,1609
"33143",105,1440
"33144",156,1609
"33145",239,2612
"33146",156,1609
"33147",156,1609
"33148",156,1609
"33149",156,1609
"33150",156,1609
"33151",156,1609
"33152",156,1609
"33153",156,1609
"33154",156,1609
"33155",273,2652
"33156",156,1609
"33157",156,1609
"33158",156,1609
"33159",156,1609
"33160",156,1609
"33161",156,1609
"33162",156,1609
"33163",156,1609
"33164",156,1609
"33165",88,1055
"33166",57,985
"33167",92,875
"33168",64,1433
"33169",156,1609
"33170",233,2337
"33171",233,2337
"33172",156,1609
"33173",156,1609
"33174",156,1609
"33175",156,1609
"33176",105,1440
"33177",8,201
"33178",53,926
"33179",239,2612
"33180",156,1609
"33181",156,1609
"33182",156,1609
"33183",233,2337
"33184",156,1609
"33185",156,1609
"33186",233,2337
"33187",41,543
"33188",41,543
"33189",156,1609
"33190",156,1609
"33191",88,1055
"33192",273,2652
"33193",273,2652
"33194",156,1609
"33195",156,1609
"33196",156,1609
"33197",156,1609
"33198",156,1609
"33199",156,1609
"33200",156,1609
"33201",156,1609
"33202",21,1094
"33203",105,1440
"33204",105,1440
"33205",105,1440
"33206",88,1055
"33207",233,2337
"33208",233,2337
"33209",156,1609
"33210",156,1609
"33211",156,1609
"33212",156,1609
"33213",88,1055
"33214",239,2612
"33215",233,2337
"33216",273,2652
"33217",273,2652
"33218",156,1609
"33219",156,1609
"33220",64,1433
"33221",64,1433
"33222",233,2337
"33223",156,1609
"33224",156,1609
"33225",156,1609
"33226",156,1609
"33227",156,1609
"33228",233,2337
"33229",88,1055
"33230",156,1609
"33231",156,1609
"33232",156,1609
"33233",233,2337
"33234",233,2337
"33235",156,1609
"33236",156,1609
"33237",156,1609
"33238",156,1609
"33239",156,1609
"33240",92,875
"33241",41,543
"33242",57,985
"33243",88,1055
"33244",239,2612
"33245",233,2337
"33246",273,2652
"33247",156,1609
"33248",156,1609
"33249",156,1609
"33250",156,1609
"33251",156,1609
"33252",156,1609
"33253",53,926
"33254",156,1609
"33255",156,1609
"33256",156,1609
"33257",57,985
"33258",156,1609
"33259",156,1609
"33260",156,1609
"33261",156,1609
"33262",21,1094
"33263",156,1609
"33264",156,1609
"33265",88,1055
"33266",233,2337
"33267",53,926
"33268",233,2337
"33269",156,1609
"33270",156,1609
"33271",233,2337
"33272",233,2337
"33273",156,1609
"33274",156,1609
"33275",156,1609
"33276",156,1609
"33277",273,2652
"33278",156,1609
"33279",156,1609
"33280",156,1609
"33281",156,1609
"33282",156,1609
"33283",64,1433
"33284",64,1433
"33285",156,1609
"33286",156,1609
"33287",156,1609
"33288",8,201
"33289",101,1202
"33290",156,1609
"33291",156,1609
"33292",156,1609
"33293",156,1609
"33294",156,1609
"33295",156,1609
"33296",156,1609
"33297",156,1609
"33298",8,201
"33299",8,201
"33300",57,985
"33301",239,2612
"33302",239,2612
"33303",105,1440
"33304",233,2337
"33305",101,1202
"33306",233,2337
"33307",88,1055
"33308",71,773
"33309",156,1609
"33310",156,1609
"33311",156,1609
"33312",156,1609
"33313",156,1609
"33314",156,1609
"33315",156,1609
"33316",239,2612
"33317",273,2652
"33318",156,1609
"33319",156,1609
"33320",156,1609
"33321",156,1609
"33322",156,1609
"33323",156,1609
"33324",239,2612
"33325",239,2612
"33326",71,773
"33327",156,1609
"33328",156,1609
"33329",156,1609
"33330",156,1609
"33331",156,1609
"33332",105,1440
"33333",105,1440
"33334",156,1609
"33335",156,1609
"33336",156,1609
"33337",156,1609
"33338",156,1609
"33339",156,1609
"33340",156,1609
"33341",239,2612
"33342",156,1609
"33343",156,1609
"33344",156,1609
"33345",156,1609
"33346",156,1609
"33347",156,1609
"33348",105,1440
"33349",233,2337
"33350",156,1609
"33351",156,1609
"33352",41,543
"33353",156,1609
"33354",156,1609
"33355",101,1202
"33356",156,1609
"33357",88,1055
"33358",156,1609
"33359",156,1609
"33360",233,2337
"33361",233,2337
"33362",233,2337
"33363",233,2337
"33364",233,2337
"33365",233,2337
"33366",156,1609
"33367",156,1609
"33368",156,1609
"33369",156,1609
"33370",101,1202
"33371",105,1440
"33372",101,1202
"33373",156,1609
"33374",57,985
"33375",239,2612
"33376",156,1609
"33377",53,926
"33378",105,1440
"33379",273,2652
"33380",101,1202
"33381",233,2337
"33382",233,2337
"33383",156,1609
"33384",156,1609
"33385",156,1609
"33386",156,1609
"33387",156,1609
"33388",156,1609
"33389",233,2337
"33390",233,2337
"33391",21,1094
"33392",64,1433
"33393",156,1609
"33394",64,1433
"33395",156,1609
"33396",105,1440
"33397",156,1609
"33398",21,1094
"33399",88,1055
"33400",156,1609
"33401",156,1609
"33402",105,1440
"33403",156,1609
"33404",156,1609
"33405",239,2612
"33406",101,1202
"33407",156,1609
"33408",105,1440
"33409",239,2612
"33410",156,1609
"33411",156,1609
"33412",273,2652
"33413",88,1055
"33414",156,1609
"33415",156,1609
"33416",156,1609
"33417",101,1202
"33418",156,1609
"33419",156,1609
"33420",53,926
"33421",53,926
"33422",53,926
"33423",53,926
"33424",53,926
"33425",53,926
"33426",53,926
"33427",53,926
"33428",53,926
"33429",42,524
"33430",156,1609
"33431",156,1609
"33432",156,1609
"33433",156,1609
"33434",156,1609
"33435",273,2652
"33436",273,2652
"33437",273,2652
"33438",273,2652
"33439",273,2652
"33440",273,2652
"33441",105,1440
"33442",233,2337
"33443",156,1609
"33444",156,1609
"33445",156,1609
"33446",156,1609
"33447",156,1609
"33448",156,1609
"33449",156,1609
"33450",156,1609
"33451",156,1609
"33452",156,1609
"33453",156,1609
"33454",156,1609
"33455",53,926
"33456",105,1440
"33457",88,1055
"33458",105,1440
"33459",105,1440
"33460",239,2612
"33461",233,2337
"33462",233,2337
"33463",233,2337
"33464",273,2652
"33465",156,1609
"33466",101,1202
"33467",156,1609
"33468",105,1440
"33469",53,926
"33470",21,1094
"33471",105,1440
"33472",64,1433
"33473",156,1609
"33474",156,1609
"33475",105,1440
"33476",273,2652
"33477",156,1609
"33478",57,985
"33479",233,2337
"33480",233,2337
"33481",233,2337
"33482",233,2337
"33483",233,2337
"33484",233,2337
"33485",233,2337
"33486",233,2337
"33487",233,2337
"33488",239,2612
"33489",156,1609
"33490",156,1609
"33491",156,1609
"33492",156,1609
"33493",156,1609
"33494",156,1609
"33495",156,1609
"33496",156,1609
"33497",156,1609
"33498",156,1609
"33499",156,1609
"33500",156,1609
"33501",156,1609
"33502",156,1609
"33503",156,1609
"33504",156,1609
"33505",156,1609
"33506",156,1609
"33507",156,1609
"33508",156,1609
"33509",156,1609
"33510",105,1440
"33511",105,1440
"33512",88,1055
"33513",101,1202
"33514",53,926
"33515",53,926
"33516",53,926
"33517",53,926
"33518",156,1609
"33519",101,1202
"33520",57,985
"33521",88,1055
"33522",239,2612
"33523",53,926
"33524",273,2652
"33525",156,1609
"33526",105,1440
"33527",105,1440
"33528",156,1609
"33529",105,1440
"33530",273,2652
"33531",156,1609
"33532",156,1609
"33533",156,1609
"33534",156,1609
"33535",156,1609
"33536",156,1609
"33537",101,1202
"33538",233,2337
"33539",233,2337
"33540",233,2337
"33541",42,524
"33542",71,773
"33543",92,875
"33544",41,543
"33545",41,543
"33546",92,875
"33547",92,875
"33548",41,543
"33549",156,1609
"33550",156,1609
"33551",156,1609
"33552",156,1609
"33553",156,1609
"33554",156,1609
"33555",156,1609
"33556",57,985
"33557",101,1202
"33558",57,985
"33559",101,1202
"33560",21,1094
"33561",21,1094
"33562",101,1202
"33563",53,926
"33564",88,1055
"33565",88,1055
"33566",105,1440
"33567",239,2612
"33568",239,2612
"33569",105,1440
"33570",233,2337
"33571",273,2652
"33572",233,2337
"33573",233,2337
"33574",156,1609
"33575",156,1609
"33576",156,1609
"33577",92,875
"33578",156,1609
"33579",156,1609
"33580",156,1609
"33581",156,1609
"33582",233,2337
"33583",233,2337
"33584",239,2612
"33585",156,1609
"33586",156,1609
"33587",156,1609
"33588",88,1055
"33589",156,1609
"33590",156,1609
"33591",156,1609
"33592",156,1609
"33593",156,1609
"33594",156,1609
"33595",156,1609
"33596",156,1609
"33597",156,1609
"33598",156,1609
"33599",156,1609
"33600",156,1609
"33601",156,1609
"33602",21,1094
"33603",8,201
"33604",8,201
"33605",8,201
"33606",239,2612
"33607",233,2337
"33608",233,2337
"33609",233,2337
"33610",239,2612
"33611",156,1609
"33612",156,1609
"33613",156,1609
"33614",8,201
"33615",233,2337
"33616",8,201
"33617",156,1609
"33618",101,1202
"33619",156,1609
"33620",239,2612
"33621",156,1609
"33622",88,1055
"33623",233,2337
"33624",88,1055
"33625",156,1609
"33626",156,1609
"33627",156,1609
"33628",105,1440
"33629",156,1609
"33630",156,1609
"33631",233,2337
"33632",239,2612
"33633",88,1055
"33634",233,2337
"33635",156,1609
"33636",156,1609
"33637",88,1055
"33638",156,1609
"33639",156,1609
"33640",156,1609
"33641",156,1609
"33642",156,1609
"33643",156,1609
"33644",156,1609
"33645",156,1609
"33646",88,1055
"33647",88,1055
"33648",88,1055
"33649",233,2337
"33650",233,2337
"33651",156,1609
"33652",156,1609
"33653",156,1609
"33654",156,1609
"33655",156,1609
"33656",156,1609
"33657",156,1609
"33658",88,1055
"33659",101,1202
"33660",8,201
"33661",156,1609
"33662",105,1440
"33663",88,1055
"33664",156,1609
"33665",233,2337
"33666",42,524
"33667",273,2652
"33668",233,2337
"33669",156,1609
"33670",156,1609
"33671",156,1609
"33672",156,1609
"33673",8,201
"33674",8,201
"33675",156,1609
"33676",57,985
"33677",156,1609
"33678",156,1609
"33679",156,1609
"33680",156,1609
"33681",156,1609
"33682",156,1609
"33683",156,1609
"33684",156,1609
"33685",156,1609
"33686",101,1202
"33687",233,2337
"33688",233,2337
"33689",156,1609
"33690",273,2652
"33691",156,1609
"33692",53,926
"33693",53,926
"33694",156,1609
"33695",156,1609
"33696",41,543
"33697",53,926
"33698",156,1609
"33699",233,2337
"33700",156,1609
"33701",156,1609
"33702",88,1055
"33703",88,1055
"33704",273,2652
"33705",105,1440
"33706",21,1094
"33707",21,1094
"33708",21,1094
"33709",156,1609
"33710",105,1440
"33711",105,1440
"33712",156,1609
"33713",156,1609
"33714",156,1609
"33715",156,1609
"33716",156,1609
"33717",156,1609
"33718",156,1609
"33719",105,1440
"33720",156,1609
"33721",105,1440
"33722",156,1609
"33723",156,1609
"33724",53,926
"33725",92,875
"33726",42,524
"33727",233,2337
"33728",273,2652
"33729",21,1094
"33730",156,1609
"33731",156,1609
"33732",156,1609
"33733",156,1609
"33734",105,1440
"33735",53,926
"33736",53,926
"33737",156,1609
"33738",156,1609
"33739",156,1609
"33740",156,1609
"33741",233,2337
"33742",156,1609
"33743",156,1609
"33744",105,1440
"33745",105,1440
"33746",156,1609
"33747",156,1609
"33748",233,2337
"33749",233,2337
"33750",233,2337
"33751",156,1609
"33752",156,1609
"33753",156,1609
"33754",156,1609
"33755",156,1609
"33756",156,1609
"33757",156,1609
"33758",273,2652
"33759",156,1609
"33760",239,2612
"33761",156,1609
"33762",156,1609
"33763",57,985
"33764",42,524
"33765",156,1609
"33766",156,1609
"33767",156,1609
"33768",156,1609
"33769",156,1609
"33770",156,1609
"33771",156,1609
"33772",156,1609
"33773",156,1609
"33774",57,985
"33775",8,201
"33776",101,1202
"33777",88,1055
"33778",88,1055
"33779",88,1055
"33780",105,1440
"33781",105,1440
"33782",105,1440
"33783",239,2612
"33784",239,2612
"33785",239,2612
"33786",239,2612
"33787",88,1055
"33788",239,2612
"33789",105,1440
"33790",239,2612
"33791",233,2337
"33792",273,2652
"33793",273,2652
"33794",273,2652
"33795",233,2337
"33796",233,2337
"33797",156,1609
"33798",53,926
"33799",57,985
"33800",88,1055
"33801",156,1609
"33802",156,1609
"33803",156,1609
"33804",105,1440
"33805",88,1055
"33806",101,1202
"33807",53,926
"33808",156,1609
"33809",156,1609
"33810",53,926
"33811",156,1609
"33812",156,1609
"33813",156,1609
"33814",156,1609
"33815",156,1609
"33816",53,926
"33817",156,1609
"33818",156,1609
"33819",156,1609
"33820",53,926
"33821",156,1609
"33822",156,1609
"33823",156,1609
"33824",53,926
"33825",156,1609
"33826",156,1609
"33827",156,1609
"33828",156,1609
"33829",156,1609
"33830",21,1094
"33831",88,1055
"33832",53,926
"33833",156,1609
"33834",156,1609
"33835",156,1609
"33836",156,1609
"33837",156,1609
"33838",156,1609
"33839",88,1055
"33840",21,1094
"33841",53,926
"33842",57,985
"33843",156,1609
"33844",156,1609
"33845",239,2612
"33846",53,926
"33847",156,1609
"33848",53,926
"33849",105,1440
"33850",105,1440
"33851",233,2337
"33852",101,1202
"33853",273,2652
"33854",156,1609
"33855",156,1609
"33856",105,1440
"33857",233,2337
"33858",239,2612
"33859",156,1609
"33860",156,1609
"33861",156,1609
"33862",156,1609
"33863",156,1609
"33864",156,1609
"33865",156,1609
"33866",156,1609
"33867",156,1609
"33868",105,1440
"33869",88,1055
"33870",156,1609
"33871",156,1609
"33872",156,1609
"33873",156,1609
"33874",156,1609
"33875",156,1609
"33876",156,1609
"33877",156,1609
"33878",156,1609
"33879",156,1609
"33880",156,1609
"33881",156,1609
"33882",156,1609
"33883",156,1609
"33884",156,1609
"33885",156,1609
"33886",156,1609
"33887",156,1609
"33888",156,1609
"33889",156,1609
"33890",156,1609
"33891",156,1609
"33892",156,1609
"33893",156,1609
"33894",156,1609
"33895",156,1609
"33896",156,1609
"33897",156,1609
"33898",156,1609
"33899",156,1609
"33900",156,1609
"33901",156,1609
"33902",156,1609
"33903",156,1609
"33904",156,1609
"33905",156,1609
"33906",156,1609
"33907",156,1609
"33908",156,1609
"33909",156,1609
"33910",156,1609
"33911",156,1609
"33912",156,1609
"33913",156,1609
"33914",57,985
"33915",8,201
"33916",101,1202
"33917",53,926
"33918",88,1055
"33919",88,1055
"33920",239,2612
"33921",105,1440
"33922",239,2612
"33923",233,2337
"33924",233,2337
"33925",273,2652
"33926",156,1609
"33927",156,1609
"33928",156,1609
"33929",156,1609
"33930",156,1609
"33931",41,543
"33932",156,1609
"33933",156,1609
"33934",156,1609
"33935",233,2337
"33936",233,2337
"33937",156,1609
"33938",105,1440
"33939",239,2612
"33940",156,1609
"33941",88,1055
"33942",273,2652
"33943",21,1094
"33944",156,1609
"33945",53,926
"33946",53,926
"33947",53,926
"33948",156,1609
"33949",156,1609
"33950",156,1609
"33951",156,1609
"33952",156,1609
"33953",156,1609
"33954",156,1609
"33955",156,1609
"33956",156,1609
"33957",233,2337
"33958",273,2652
"33959",273,2652
"33960",156,1609
"33961",156,1609
"33962",273,2652
"33963",273,2652
"33964",273,2652
"33965",273,2652
"33966",273,2652
"33967",273,2652
"33968",156,1609
"33969",21,1094
"33970",105,1440
"33971",105,1440
"33972",88,1055
"33973",156,1609
"33974",156,1609
"33975",156,1609
"33976",156,1609
"33977",156,1609
"33978",42,524
"33979",156,1609
"33980",156,1609
"33981",156,1609
"33982",156,1609
"33983",156,1609
"33984",156,1609
"33985",156,1609
"33986",156,1609
"33987",156,1609
"33988",156,1609
"33989",156,1609
"33990",156,1609
"33991",21,1094
"33992",8,201
"33993",239,2612
"33994",239,2612
"33995",233,2337
"33996",156,1609
"33997",156,1609
"33998",21,1094
"33999",64,1433
"34000",88,1055
"34001",156,1609
"34002",156,1609
"34003",273,2652
"34004",273,2652
"34005",156,1609
"34006",156,1609
"34007",156,1609
"34008",156,1609
"34009",156,1609
"34010",156,1609
"34011",88,1055
"34012",156,1609
"34013",156,1609
"34014",88,1055
"34015",71,773
"34016",156,1609
"34017",156,1609
"34018",101,1202
"34019",21,1094
"34020",21,1094
"34021",156,1609
"34022",156,1609
"34023",156,1609
"34024",239,2612
"34025",21,1094
"34026",88,1055
"34027",156,1609
"34028",156,1609
"34029",156,1609
"34030",273,2652
"34031",233,2337
"34032",233,2337
"34033",156,1609
"34034",233,2337
"34035",156,1609
"34036",105,1440
"34037",156,1609
"34038",156,1609
"34039",233,2337
"34040",156,1609
"34041",156,1609
"34042",156,1609
"34043",233,2337
"34044",156,1609
"34045",105,1440
"34046",233,2337
"34047",156,1609
"34048",233,2337
"34049",156,1609
"34050",233,2337
"34051",156,1609
"34052",233,2337
"34053",156,1609
"34054",233,2337
"34055",233,2337
"34056",156,1609
"34057",156,1609
"34058",156,1609
"34059",156,1609
"34060",8,201
"34061",156,1609
"34062",233,2337
"34063",57,985
"34064",239,2612
"34065",156,1609
"34066",156,1609
"34067",233,2337
"34068",156,1609
"34069",156,1609
"34070",156,1609
"34071",156,1609
"34072",156,1609
"34073",273,2652
"34074",53,926
"34075",105,1440
"34076",156,1609
"34077",233,2337
"34078",156,1609
"34079",101,1202
"34080",156,1609
"34081",156,1609
"34082",233,2337
"34083",233,2337
"34084",233,2337
"34085",105,1440
"34086",21,1094
"34087",64,1433
"34088",233,2337
"34089",233,2337
"34090",88,1055
"34091",21,1094
"34092",156,1609
"34093",233,2337
"34094",156,1609
"34095",156,1609
"34096",156,1609
"34097",156,1609
"34098",156,1609
"34099",156,1609
"34100",239,2612
"34101",156,1609
"34102",156,1609
"34103",156,1609
"34104",156,1609
"34105",156,1609
"34106",21,1094
"34107",21,1094
"34108",88,1055
"34109",53,926
"34110",53,926
"34111",156,1609
"34112",156,1609
"34113",156,1609
"34114",239,2612
"34115",105,1440
"34116",233,2337
"34117",273,2652
"34118",64,1433
"34119",64,1433
"34120",156,1609
"34121",156,1609
"34122",156,1609
"34123",156,1609
"34124",156,1609
"34125",105,1440
"34126",233,2337
"34127",156,1609
"34128",156,1609
"34129",156,1609
"34130",156,1609
"34131",156,1609
"34132",156,1609
"34133",156,1609
"34134",156,1609
"34135",88,1055
"34136",156,1609
"34137",156,1609
"34138",156,1609
"34139",156,1609
"34140",273,2652
"34141",273,2652
"34142",273,2652
"34143",239,2612
"34144",239,2612
"34145",156,1609
"34146",57,985
"34147",57,985
"34148",101,1202
"34149",41,543
"34150",41,543
"34151",105,1124
"34152",92,875
"34153",92,875
"34154",92,875
"34155",233,2337
"34156",233,2337
"34157",156,1609
"34158",101,1202
"34159",101,1202
"34160",156,1609
"34161",156,1609
"34162",156,1609
"34163",88,1055
"34164",233,2337
"34165",233,2337
"34166",233,2337
"34167",156,1609
"34168",156,1609
"34169",156,1609
"34170",156,1609
"34171",156,1609
"34172",156,1609
"34173",156,1609
"34174",156,1609
"34175",156,1609
"34176",156,1609
"34177",156,1609
"34178",156,1609
"34179",156,1609
"34180",53,926
"34181",233,2337
"34182",233,2337
"34183",233,2337
"34184",233,2337
"34185",233,2337
